5.5138000000 0.0014610000
5.5614000000 0.0019526000
5.6091000000 0.0012821000
5.6567000000 0.0004212100
5.7043000000 0.0007110400
5.7520000000 0.0004061300
5.7996000000 0.0004921700
5.8472000000 0.0002162100
5.8949000000 0.0002831600
5.9425000000 0.0002997800
5.9901000000 0.0002564600
6.0378000000 0.0001715600
6.0854000000 0.0001665900
6.1330000000 0.0001831100
6.1807000000 0.0002000800
6.2283000000 0.0002198300
6.2759000000 0.0002390600
6.3236000000 0.0003329800
6.3712000000 0.0003452000
6.4188000000 0.0002965100
6.4665000000 0.0002944000
6.5141000000 0.0003211700
6.5618000000 0.0009313600
6.6094000000 0.0030668000
6.6570000000 0.0036629000
6.7047000000 0.0026380000
6.7523000000 0.0021130000
6.7999000000 0.0075372000
6.8476000000 0.0188200000
6.8952000000 0.0163110000
6.9428000000 0.0051110000
6.9905000000 0.0027881000
7.0381000000 0.0041378000
7.0857000000 0.0063396000
7.1334000000 0.0043091000
7.1810000000 0.0009341100
7.2286000000 0.0013060000
7.2763000000 0.0005325700
7.3239000000 0.0008889000
7.3716000000 0.0005443000
7.4192000000 0.0013919000
7.4668000000 0.0025472000
7.5145000000 0.0008423900
7.5621000000 0.0011375000
7.6097000000 0.0006763300
7.6574000000 0.0008515100
7.7050000000 0.0011770000
7.7526000000 0.0003822800
7.8003000000 0.0008746900
7.8479000000 0.0004552300
7.8955000000 0.0007114000
7.9432000000 0.0008656400
7.9908000000 0.0004790300
8.0384000000 0.0003227200
8.0861000000 0.0004957900
8.1337000000 0.0004270600
8.1814000000 0.0006530900
8.2290000000 0.0011088000
8.2766000000 0.0005361600
8.3243000000 0.0009756400
8.3719000000 0.0005807200
8.4195000000 0.0018189000
8.4672000000 0.0026843000
8.5148000000 0.0015437000
8.5624000000 0.0008452000
8.6101000000 0.0013867000
8.6577000000 0.0018747000
8.7053000000 0.0033153000
8.7530000000 0.0159830000
8.8006000000 0.0203910000
8.8482000000 0.0129630000
8.8959000000 0.0057847000
8.9435000000 0.0218430000
8.9912000000 0.0788100000
9.0388000000 0.0833960000
9.0864000000 0.0270620000
9.1341000000 0.0052858000
9.1817000000 0.0118520000
9.2293000000 0.0206490000
9.2770000000 0.0173100000
9.3246000000 0.0039110000
9.3722000000 0.0012346000
9.4199000000 0.0012084000
9.4675000000 0.0007958300
9.5151000000 0.0011126000
9.5628000000 0.0008213800
9.6104000000 0.0010361000
9.6580000000 0.0003780500
9.7057000000 0.0002724000
9.7533000000 0.0003018300
9.8010000000 0.0001844200
9.8486000000 0.0001930900
9.8962000000 0.0000472720
9.9439000000 0.0000694440
9.9915000000 0.0000412760
10.0390000000 0.0000372540
10.0870000000 0.0000324930
10.1340000000 0.0000421220
10.1820000000 0.0000508160
10.2300000000 0.0000193490
10.2770000000 0.0000182870
10.3250000000 0.0000488730
10.3730000000 0.0000696810
10.4200000000 0.0000471130
10.4680000000 0.0000454230
10.5150000000 0.0000558960
10.5630000000 0.0001898800
10.6110000000 0.0002146900
10.6580000000 0.0001701000
10.7060000000 0.0001209500
10.7540000000 0.0002802800
10.8010000000 0.0002511000
10.8490000000 0.0019145000
10.8970000000 0.0044657000
10.9440000000 0.0034647000
10.9920000000 0.0015296000
11.0390000000 0.0018166000
11.0870000000 0.0117630000
11.1350000000 0.0214290000
11.1820000000 0.0119580000
11.2300000000 0.0018414000
11.2780000000 0.0019837000
11.3250000000 0.0040920000
11.3730000000 0.0053435000
11.4210000000 0.0023550000
11.4680000000 0.0004874300
11.5160000000 0.0005705300
11.5630000000 0.0002892100
11.6110000000 0.0004219400
11.6590000000 0.0004243400
11.7060000000 0.0007574000
11.7540000000 0.0003783500
11.8020000000 0.0001865400
11.8490000000 0.0002155300
11.8970000000 0.0001392700
11.9450000000 0.0002196500
11.9920000000 0.0000684310
12.0400000000 0.0000881170
12.0870000000 0.0000628880
12.1350000000 0.0000652580
12.1830000000 0.0000624750
12.2300000000 0.0000322360
12.2780000000 0.0000406510
12.3260000000 0.0000404720
12.3730000000 0.0000361750
12.4210000000 0.0000304950
12.4690000000 0.0000398070
12.5160000000 0.0000249570
12.5640000000 0.0000430290
12.6110000000 0.0000245000
12.6590000000 0.0000452010
12.7070000000 0.0000559450
12.7540000000 0.0000358070
12.8020000000 0.0000285180
12.8500000000 0.0000255820
12.8970000000 0.0000353650
12.9450000000 0.0000630890
12.9930000000 0.0001631000
13.0400000000 0.0001990300
13.0880000000 0.0001731700
13.1350000000 0.0001600700
13.1830000000 0.0004017800
13.2310000000 0.0007937900
13.2780000000 0.0006837300
13.3260000000 0.0003218400
13.3740000000 0.0001663100
13.4210000000 0.0002050600
13.4690000000 0.0002688200
13.5170000000 0.0001460000
13.5640000000 0.0000888880
13.6120000000 0.0000595560
13.6590000000 0.0000465820
13.7070000000 0.0000654670
13.7550000000 0.0000323170
13.8020000000 0.0001312400
13.8500000000 0.0000997080
13.8980000000 0.0000537400
13.9450000000 0.0000700420
13.9930000000 0.0000318530
14.0400000000 0.0000764980
14.0880000000 0.0000421190
14.1360000000 0.0000368750
14.1830000000 0.0000467390
14.2310000000 0.0000295650
14.2790000000 0.0000578750
14.3260000000 0.0000430020
14.3740000000 0.0000251780
14.4220000000 0.0000264580
14.4690000000 0.0000354010
14.5170000000 0.0000280420
14.5640000000 0.0000594950
14.6120000000 0.0000514460
14.6600000000 0.0000447680
14.7070000000 0.0000534120
14.7550000000 0.0000542930
14.8030000000 0.0001467800
14.8500000000 0.0001294100
14.8980000000 0.0000647080
14.9460000000 0.0000459800
14.9930000000 0.0000927830
15.0410000000 0.0000848930
15.0880000000 0.0002659500
15.1360000000 0.0007658500
15.1840000000 0.0008057300
15.2310000000 0.0005185900
15.2790000000 0.0003695400
15.3270000000 0.0014770000
15.3740000000 0.0033027000
15.4220000000 0.0026631000
15.4700000000 0.0007380500
15.5170000000 0.0003065100
15.5650000000 0.0006089700
15.6120000000 0.0007532300
15.6600000000 0.0004946700
15.7080000000 0.0000963150
15.7550000000 0.0000590420
15.8030000000 0.0000663860
15.8510000000 0.0000591680
15.8980000000 0.0000698990
15.9460000000 0.0000371500
15.9940000000 0.0000566140
